latitude,longitude,postal,address,block,street_name,max_floor_lvl,year_completed,town,total_dwelling_units,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,smallunit_sold
1.3649289251801,103.748365508012,650336,336 BT BATOK ST 32,336,BT BATOK ST 32,12,1985,BUKIT BATOK,111,0,80,31,0,0,0
1.31667943214563,103.769231150532,120336,336 CLEMENTI AVE 2,336,CLEMENTI AVE 2,25,1978,CLEMENTI,96,0,0,96,0,0,0
1.3693032100873,103.898351173028,530336,336 HOUGANG AVE 7,336,HOUGANG AVE 7,13,1984,HOUGANG,120,0,120,0,0,0,0
1.35041039841488,103.731481482818,600336,336 JURONG EAST AVE 1,336,JURONG EAST AVE 1,13,1984,JURONG EAST,72,0,0,0,72,0,0
1.44695013719977,103.815574238972,750336,336 SEMBAWANG CRES,336,SEMBAWANG CRES,16,1998,SEMBAWANG,120,0,45,30,45,0,0
1.35250474068468,103.960324224132,520336,336 TAMPINES ST 32,336,TAMPINES ST 32,10,1993,TAMPINES,47,0,0,0,47,0,0
1.33852374734622,103.723483455608,610336,336 TAH CHING RD,336,TAH CHING RD,19,1995,JURONG WEST,64,0,0,0,64,0,0
1.32572020348011,103.901822392584,400336,336 UBI AVE 1,336,UBI AVE 1,10,1985,GEYLANG,112,0,66,46,0,0,0
1.43045950870745,103.782003060129,730336,336 WOODLANDS AVE 1,336,WOODLANDS AVE 1,10,1984,WOODLANDS,112,0,112,0,0,0,0
1.39754408575022,103.88932509626,541336,336A ANCHORVALE CRES,336A,ANCHORVALE CRES,16,2014,SENGKANG,90,45,45,0,0,0,0
1.43128333457857,103.844642494649,761336,336A YISHUN ST 31,336A,YISHUN ST 31,15,2013,YISHUN,98,28,70,0,0,0,0
1.39753870318824,103.889080056801,542336,336B ANCHORVALE CRES,336B,ANCHORVALE CRES,16,2014,SENGKANG,120,0,45,75,0,0,0
1.43137338046797,103.844331402418,762336,336B YISHUN ST 31,336B,YISHUN ST 31,15,2013,YISHUN,98,28,70,0,0,0,0
1.39774373171815,103.88858318745,543336,336C ANCHORVALE CRES,336C,ANCHORVALE CRES,16,2014,SENGKANG,90,0,45,45,0,0,0
1.43184054730221,103.844133465,763336,336C YISHUN ST 31,336C,YISHUN ST 31,15,2013,YISHUN,98,0,28,70,0,0,0
1.39776902487201,103.888235889907,544336,336D ANCHORVALE CRES,336D,ANCHORVALE CRES,16,2014,SENGKANG,90,0,45,45,0,0,0
1.36319555672393,103.851616001112,560337,337 ANG MO KIO AVE 1,337,ANG MO KIO AVE 1,13,1981,ANG MO KIO,120,0,120,0,0,0,0
1.36348296381773,103.749393361059,650337,337 BT BATOK ST 34,337,BT BATOK ST 34,9,1985,BUKIT BATOK,116,0,116,0,0,0,0
1.31605567747075,103.769112678697,120337,337 CLEMENTI AVE 2,337,CLEMENTI AVE 2,25,1978,CLEMENTI,96,0,0,96,0,0,0
1.36968021889998,103.898337239915,530337,337 HOUGANG AVE 7,337,HOUGANG AVE 7,13,1984,HOUGANG,120,0,120,0,0,0,0
1.34968370533554,103.731905666581,600337,337 JURONG EAST AVE 1,337,JURONG EAST AVE 1,13,1984,JURONG EAST,84,0,0,0,84,0,0
1.44615096906869,103.815651965202,750337,337 SEMBAWANG CRES,337,SEMBAWANG CRES,16,1998,SEMBAWANG,120,0,45,30,45,0,0
1.35238866039921,103.959877071858,520337,337 TAMPINES ST 32,337,TAMPINES ST 32,10,1993,TAMPINES,54,0,0,0,54,0,0
1.32598213953583,103.901513158463,400337,337 UBI AVE 1,337,UBI AVE 1,4,1985,GEYLANG,16,0,6,10,0,0,0
1.43071738741979,103.781743924595,730337,337 WOODLANDS AVE 1,337,WOODLANDS AVE 1,12,1984,WOODLANDS,88,0,88,0,0,0,0
1.33769966406232,103.722790261602,611337,337A TAH CHING RD,337A,TAH CHING RD,20,2007,JURONG WEST,114,38,76,0,0,0,0
1.43317877240974,103.847489191728,761337,337A YISHUN AVE 6,337A,YISHUN AVE 6,15,2025,YISHUN,124,40,28,0,0,0,56
1.33745034737284,103.722395565486,612337,337B TAH CHING RD,337B,TAH CHING RD,20,2008,JURONG WEST,114,19,95,0,0,0,0
1.43309150907287,103.846875122283,762337,337B YISHUN AVE 6,337B,YISHUN AVE 6,15,2025,YISHUN,194,40,28,0,0,0,126
1.33719034617161,103.722003986224,613337,337C TAH CHING RD,337C,TAH CHING RD,20,2008,JURONG WEST,117,0,97,20,0,0,0
1.43327915053139,103.846281309526,763337,337C YISHUN AVE 6,337C,YISHUN AVE 6,15,2025,YISHUN,91,0,39,52,0,0,0
1.33733224567145,103.721601005091,614337,337D TAH CHING RD,337D,TAH CHING RD,20,2008,JURONG WEST,114,0,95,19,0,0,0
1.36389570157547,103.848986957428,560338,338 ANG MO KIO AVE 1,338,ANG MO KIO AVE 1,2,1977,ANG MO KIO,3,2,0,0,0,0,0
1.36355249556515,103.750948082233,650338,338 BT BATOK ST 34,338,BT BATOK ST 34,12,1986,BUKIT BATOK,144,0,144,0,0,0,0
1.3162903980152,103.769532089119,120338,338 CLEMENTI AVE 2,338,CLEMENTI AVE 2,25,1978,CLEMENTI,96,0,0,96,0,0,0
1.36974568769699,103.898840992104,530338,338 HOUGANG AVE 7,338,HOUGANG AVE 7,4,1984,HOUGANG,8,0,0,0,8,0,0
1.3502205690563,103.731260625944,600338,338 JURONG EAST AVE 1,338,JURONG EAST AVE 1,4,1983,JURONG EAST,18,0,18,0,0,0,0
1.44577476058766,103.815316349165,750338,338 SEMBAWANG CRES,338,SEMBAWANG CRES,16,1998,SEMBAWANG,120,0,45,30,45,0,0
1.35191835181438,103.959646788426,520338,338 TAMPINES ST 33,338,TAMPINES ST 33,10,1994,TAMPINES,99,0,54,45,0,0,0
1.32613973623742,103.902073613523,400338,338 UBI AVE 1,338,UBI AVE 1,12,1985,GEYLANG,114,0,114,0,0,0,0
1.43074665314852,103.781161363841,730338,338 WOODLANDS AVE 1,338,WOODLANDS AVE 1,4,1985,WOODLANDS,24,0,24,0,0,0,0
1.39926289122119,103.888859316617,541338,338A ANCHORVALE CRES,338A,ANCHORVALE CRES,16,2017,SENGKANG,148,0,58,90,0,0,0
1.33781496766011,103.722184784222,611338,338A TAH CHING RD,338A,TAH CHING RD,20,2008,JURONG WEST,117,0,117,0,0,0,0
1.43327915357216,103.845735278516,761338,338A YISHUN AVE 6,338A,YISHUN AVE 6,15,2025,YISHUN,91,0,39,52,0,0,0
1.39953508842561,103.889785147252,542338,338B ANCHORVALE CRES,338B,ANCHORVALE CRES,16,2017,SENGKANG,130,0,60,70,0,0,0
1.33813942890641,103.72191384164,612338,338B KANG CHING RD,338B,KANG CHING RD,20,2010,JURONG WEST,133,57,19,0,0,0,57
1.4336830942997,103.845330166056,762338,338B YISHUN AVE 6,338B,YISHUN AVE 6,15,2025,YISHUN,97,0,42,55,0,0,0
1.40000057323035,103.890078145481,543338,338C ANCHORVALE CRES,338C,ANCHORVALE CRES,16,2017,SENGKANG,120,0,120,0,0,0,0
1.43374603208861,103.845774688064,763338,338C YISHUN AVE 6,338C,YISHUN AVE 6,15,2025,YISHUN,82,0,37,45,0,0,0
1.39970005035247,103.888714059734,544338,338D ANCHORVALE CRES,338D,ANCHORVALE CRES,16,2017,SENGKANG,105,0,30,75,0,0,0
1.36506492207366,103.849115819192,560339,339 ANG MO KIO AVE 1,339,ANG MO KIO AVE 1,2,1977,ANG MO KIO,6,5,0,0,0,0,0
1.36319798587253,103.75080463345,650339,339 BT BATOK ST 34,339,BT BATOK ST 34,12,1985,BUKIT BATOK,132,66,66,0,0,0,0
1.31966316716168,103.769139839665,120339,339 CLEMENTI AVE 5,339,CLEMENTI AVE 5,12,1978,CLEMENTI,197,174,22,0,1,0,0
1.37002545723867,103.89857229481,530339,339 HOUGANG AVE 7,339,HOUGANG AVE 7,13,1984,HOUGANG,96,0,18,78,0,0,0
1.34953251705686,103.731532178493,600339,339 JURONG EAST AVE 1,339,JURONG EAST AVE 1,13,1982,JURONG EAST,120,72,48,0,0,0,0
1.35114569081609,103.959124538361,520339,339 TAMPINES ST 33,339,TAMPINES ST 33,10,1994,TAMPINES,93,0,66,27,0,0,0
1.32646063251974,103.902007029513,400339,339 UBI AVE 1,339,UBI AVE 1,12,1985,GEYLANG,114,0,114,0,0,0,0
1.43100437721898,103.781602327403,730339,339 WOODLANDS AVE 1,339,WOODLANDS AVE 1,12,1984,WOODLANDS,60,6,4,10,40,0,0
1.39654467711695,103.888163267028,541339,339A ANCHORVALE RD,339A,ANCHORVALE RD,15,2023,SENGKANG,103,59,0,0,0,0,44
1.33785466388305,103.721462722132,611339,339A KANG CHING RD,339A,KANG CHING RD,20,2010,JURONG WEST,116,78,38,0,0,0,0
1.44801536040364,103.81788087791,751339,339A SEMBAWANG CL,339A,SEMBAWANG CL,16,1999,SEMBAWANG,117,0,33,57,27,0,0
1.43395074169096,103.846600499003,761339,339A YISHUN AVE 6,339A,YISHUN AVE 6,15,2025,YISHUN,91,0,46,45,0,0,0
1.3964752962116,103.888631208885,542339,339B ANCHORVALE RD,339B,ANCHORVALE RD,15,2023,SENGKANG,104,44,0,0,0,0,60
1.33818062578949,103.721189046311,612339,339B KANG CHING RD,339B,KANG CHING RD,20,2010,JURONG WEST,114,0,76,38,0,0,0
1.44801595683776,103.817560653972,752339,339B SEMBAWANG CL,339B,SEMBAWANG CL,16,1999,SEMBAWANG,117,0,32,57,28,0,0
1.43430667255865,103.846346262699,762339,339B YISHUN AVE 6,339B,YISHUN AVE 6,15,2025,YISHUN,82,0,54,28,0,0,0
1.33851437919815,103.721677989652,613339,339C KANG CHING RD,339C,KANG CHING RD,20,2010,JURONG WEST,137,78,19,0,0,0,40
1.33875703748672,103.72215701993,614339,339D KANG CHING RD,339D,KANG CHING RD,20,2010,JURONG WEST,133,114,19,0,0,0,0
1.32205652925918,103.93835472666,460034,34 BEDOK STH AVE 2,34,BEDOK STH AVE 2,16,1977,BEDOK,210,0,210,0,0,0,0
1.30964078422608,103.884471779925,390034,34 CASSIA CRES,34,CASSIA CRES,13,1980,GEYLANG,114,69,45,0,0,0,0
1.32416996959775,103.926405179845,461034,34 CHAI CHEE AVE,34,CHAI CHEE AVE,25,1974,BEDOK,96,0,0,96,0,0,0
1.32904361761824,103.887438053241,370034,34 CIRCUIT RD,34,CIRCUIT RD,10,1965,GEYLANG,120,120,0,0,0,0,0
1.32101348298356,103.900972794677,400034,34 EUNOS CRES,34,EUNOS CRES,19,2005,GEYLANG,104,35,52,17,0,0,0
1.28807687600985,103.82708127923,160034,34 JLN BT HO SWEE,34,JLN BT HO SWEE,10,1963,BUKIT MERAH,97,78,1,0,0,0,18
1.32698180867095,103.857761761594,320034,34 JLN BAHAGIA,34,JLN BAHAGIA,10,1963,KALLANG/WHAMPOA,119,118,1,0,0,0,0
1.28489922215081,103.831584184636,161034,34 KIM CHENG ST,34,KIM CHENG ST,4,1949,BUKIT MERAH,24,24,0,0,0,0,0
1.33479973301368,103.854155463,310034,34 LOR 5 TOA PAYOH,34,LOR 5 TOA PAYOH,11,1969,TOA PAYOH,174,172,0,2,0,0,0
1.30414964002546,103.912123966699,440034,34 MARINE CRES,34,MARINE CRES,10,1974,MARINE PARADE,126,72,54,0,0,0,0
1.44398788887815,103.772009513931,730034,34 MARSILING DR,34,MARSILING DR,13,1976,WOODLANDS,120,0,120,0,0,0,0
1.29803387508872,103.804945280608,140034,34 MARGARET DR,34,MARGARET DR,47,2021,QUEENSTOWN,160,41,80,39,0,0,0
1.31987963533782,103.741754021124,600034,34 TEBAN GDNS RD,34,TEBAN GDNS RD,14,1976,JURONG EAST,106,100,0,6,0,0,0
1.27351780057463,103.822480988448,90034,34 TELOK BLANGAH WAY,34,TELOK BLANGAH WAY,14,1975,BUKIT MERAH,156,0,156,0,0,0,0
1.2862352148315,103.842303340846,50034,34 UPP CROSS ST,34,UPP CROSS ST,20,1974,CENTRAL AREA,314,308,0,6,0,0,0
1.32050169556608,103.863341271367,330034,34 WHAMPOA WEST,34,WHAMPOA WEST,12,1971,KALLANG/WHAMPOA,475,462,0,12,0,0,0
1.36445049902521,103.849464012145,560340,340 ANG MO KIO AVE 1,340,ANG MO KIO AVE 1,2,1977,ANG MO KIO,3,3,0,0,0,0,0
1.36314201237933,103.749541119795,650340,340 BT BATOK ST 34,340,BT BATOK ST 34,12,1985,BUKIT BATOK,110,64,44,0,0,0,0
1.38409830722396,103.74549899545,680340,340 CHOA CHU KANG LOOP,340,CHOA CHU KANG LOOP,14,1992,CHOA CHU KANG,94,0,71,23,0,0,0
1.31872875423273,103.77007125633,120340,340 CLEMENTI AVE 5,340,CLEMENTI AVE 5,12,1978,CLEMENTI,110,0,16,94,0,0,0
1.37014137094094,103.897850263624,530340,340 HOUGANG AVE 7,340,HOUGANG AVE 7,4,1984,HOUGANG,48,16,32,0,0,0,0
1.35012661651533,103.730687889533,600340,340 JURONG EAST AVE 1,340,JURONG EAST AVE 1,13,1983,JURONG EAST,84,0,0,84,0,0,0
1.35114569449366,103.959787722292,520340,340 TAMPINES ST 33,340,TAMPINES ST 33,10,1994,TAMPINES,90,0,63,27,0,0,0
1.32636526599989,103.901424426241,400340,340 UBI AVE 1,340,UBI AVE 1,4,1985,GEYLANG,16,0,6,10,0,0,0
1.43116424773657,103.78113473676,730340,340 WOODLANDS AVE 1,340,WOODLANDS AVE 1,12,1984,WOODLANDS,72,6,6,0,60,0,0
1.44753390062501,103.81789234547,751340,340A SEMBAWANG CL,340A,SEMBAWANG CL,16,1999,SEMBAWANG,91,0,47,44,0,0,0
1.44717581022133,103.818266688906,752340,340B SEMBAWANG CL,340B,SEMBAWANG CL,16,1999,SEMBAWANG,91,0,47,44,0,0,0
1.36280451951487,103.749157203985,650341,341 BT BATOK ST 34,341,BT BATOK ST 34,12,1985,BUKIT BATOK,132,66,66,0,0,0,0
1.38435516978372,103.746146014182,680341,341 CHOA CHU KANG LOOP,341,CHOA CHU KANG LOOP,14,1992,CHOA CHU KANG,65,0,0,0,65,0,0
1.31912053086005,103.769057716535,120341,341 CLEMENTI AVE 5,341,CLEMENTI AVE 5,12,1978,CLEMENTI,152,128,22,1,1,0,0
1.37044549024151,103.898588733978,530341,341 HOUGANG AVE 7,341,HOUGANG AVE 7,13,1984,HOUGANG,120,0,120,0,0,0,0
1.34920755762646,103.731256052741,600341,341 JURONG EAST AVE 1,341,JURONG EAST AVE 1,13,1982,JURONG EAST,120,72,48,0,0,0,0
1.44706807805733,103.818677573572,750341,341 SEMBAWANG CL,341,SEMBAWANG CL,16,1999,SEMBAWANG,60,0,30,0,30,0,0
1.35114570156742,103.961134938725,520341,341 TAMPINES ST 33,341,TAMPINES ST 33,10,1994,TAMPINES,90,0,63,27,0,0,0
1.32671260607254,103.901560745645,400341,341 UBI AVE 1,341,UBI AVE 1,11,1985,GEYLANG,124,0,124,0,0,0,0
1.43153107150651,103.781120376845,730341,341 WOODLANDS AVE 1,341,WOODLANDS AVE 1,12,1984,WOODLANDS,60,6,4,10,40,0,0
1.44757636464401,103.818609770738,751341,341A SEMBAWANG CL,341A,SEMBAWANG CL,16,1999,SEMBAWANG,117,0,33,57,27,0,0
1.44798211047398,103.818506856223,752341,341B SEMBAWANG CL,341B,SEMBAWANG CL,16,1999,SEMBAWANG,117,0,32,57,28,0,0
1.36258323081948,103.748574945077,650342,342 BT BATOK ST 34,342,BT BATOK ST 34,4,1985,BUKIT BATOK,31,22,8,1,0,0,0
1.38394155773497,103.746425614003,680342,342 CHOA CHU KANG LOOP,342,CHOA CHU KANG LOOP,14,1992,CHOA CHU KANG,65,0,0,0,65,0,0
1.31836321447687,103.769846484274,120342,342 CLEMENTI AVE 5,342,CLEMENTI AVE 5,12,1978,CLEMENTI,88,0,12,76,0,0,0
1.35114570469273,103.961798123148,520342,342 TAMPINES ST 33,342,TAMPINES ST 33,10,1994,TAMPINES,93,0,66,27,0,0,0
1.32643338540071,103.901170017525,400342,342 UBI AVE 1,342,UBI AVE 1,4,1985,GEYLANG,16,12,4,0,0,0,0
1.43195720779723,103.781112463558,730342,342 WOODLANDS AVE 1,342,WOODLANDS AVE 1,12,1984,WOODLANDS,60,6,4,10,40,0,0
1.43059711114855,103.84446482342,761342,342A YISHUN RING RD,342A,YISHUN RING RD,15,2014,YISHUN,112,0,56,56,0,0,0
1.43024596089696,103.844838329615,762342,342B YISHUN RING RD,342B,YISHUN RING RD,15,2014,YISHUN,140,112,28,0,0,0,0
1.42991891753486,103.844367469818,763342,342C YISHUN RING RD,342C,YISHUN RING RD,15,2014,YISHUN,112,0,56,56,0,0,0
1.36837474759489,103.849151113749,560343,343 ANG MO KIO AVE 3,343,ANG MO KIO AVE 3,12,1977,ANG MO KIO,196,172,22,0,2,0,0
1.36238776835658,103.749167455431,650343,343 BT BATOK ST 34,343,BT BATOK ST 34,12,1985,BUKIT BATOK,132,66,66,0,0,0,0
1.38341750127746,103.745686287938,680343,343 CHOA CHU KANG LOOP,343,CHOA CHU KANG LOOP,14,1992,CHOA CHU KANG,65,0,0,65,0,0,0
1.31790852573142,103.770934449602,120343,343 CLEMENTI AVE 5,343,CLEMENTI AVE 5,12,1979,CLEMENTI,152,127,22,1,1,0,0
1.34588339112666,103.731083620161,600343,343 JURONG EAST ST 31,343,JURONG EAST ST 31,3,1984,JURONG EAST,8,7,0,0,0,0,0
1.35191832510998,103.961275860734,520343,343 TAMPINES ST 33,343,TAMPINES ST 33,10,1994,TAMPINES,99,0,54,45,0,0,0
1.32650665598538,103.900492068781,400343,343 UBI AVE 1,343,UBI AVE 1,12,1985,GEYLANG,114,0,114,0,0,0,0
1.43174566146212,103.780658303142,730343,343 WOODLANDS AVE 1,343,WOODLANDS AVE 1,4,1985,WOODLANDS,24,0,24,0,0,0,0
1.42916540049288,103.843888875915,760343,343 YISHUN AVE 11,343,YISHUN AVE 11,12,1987,YISHUN,110,0,81,29,0,0,0
1.36797705108684,103.849264839398,560344,344 ANG MO KIO AVE 3,344,ANG MO KIO AVE 3,12,1977,ANG MO KIO,176,0,176,0,0,0,0
1.36258176240237,103.749872806023,650344,344 BT BATOK ST 34,344,BT BATOK ST 34,4,1986,BUKIT BATOK,22,0,0,0,22,0,0
1.38328262549326,103.74511032068,680344,344 CHOA CHU KANG LOOP,344,CHOA CHU KANG LOOP,14,1992,CHOA CHU KANG,65,0,0,65,0,0,0
1.31812073993323,103.769088401723,120344,344 CLEMENTI AVE 5,344,CLEMENTI AVE 5,12,1978,CLEMENTI,220,0,0,0,0,0,40
1.32635938429734,103.899753061623,400344,344 UBI AVE 1,344,UBI AVE 1,11,1985,GEYLANG,124,0,124,0,0,0,0
1.43207266699216,103.780455054811,730344,344 WOODLANDS ST 32,344,WOODLANDS ST 32,13,1985,WOODLANDS,96,0,54,42,0,0,0
1.4290305000563,103.84430354208,760344,344 YISHUN AVE 11,344,YISHUN AVE 11,4,1987,YISHUN,20,0,0,0,20,0,0
1.36748702509964,103.849651723914,560345,345 ANG MO KIO AVE 3,345,ANG MO KIO AVE 3,12,1977,ANG MO KIO,196,172,22,2,0,0,0
1.36284881503816,103.750843242288,650345,345 BT BATOK ST 34,345,BT BATOK ST 34,12,1985,BUKIT BATOK,110,66,44,0,0,0,0
1.38280878340153,103.744790220928,680345,345 CHOA CHU KANG LOOP,345,CHOA CHU KANG LOOP,14,1992,CHOA CHU KANG,65,0,0,65,0,0,0
1.31770281154049,103.769076731999,120345,345 CLEMENTI AVE 5,345,CLEMENTI AVE 5,12,1978,CLEMENTI,143,119,20,2,2,0,0
1.34551209957175,103.731219147654,600345,345 JURONG EAST ST 31,345,JURONG EAST ST 31,3,1984,JURONG EAST,13,13,0,0,0,0,0
1.34020748183852,103.721534317406,610345,345 KANG CHING RD,345,KANG CHING RD,16,1996,JURONG WEST,151,0,94,57,0,0,0
1.3519187798588,103.962266861576,520345,345 TAMPINES ST 33,345,TAMPINES ST 33,10,1994,TAMPINES,90,0,45,45,0,0,0
1.32591743884326,103.899063689115,400345,345 UBI AVE 1,345,UBI AVE 1,4,1985,GEYLANG,16,0,16,0,0,0,0
1.43245895439208,103.780459402089,730345,345 WOODLANDS ST 32,345,WOODLANDS ST 32,11,1985,WOODLANDS,103,0,26,36,41,0,0
1.42847591927493,103.844070961331,760345,345 YISHUN AVE 11,345,YISHUN AVE 11,12,1987,YISHUN,110,66,44,0,0,0,0
1.36709586875167,103.84966230288,560346,346 ANG MO KIO AVE 3,346,ANG MO KIO AVE 3,12,1977,ANG MO KIO,197,174,22,0,1,0,0
1.362471403915,103.750561080651,650346,346 BT BATOK ST 34,346,BT BATOK ST 34,12,1985,BUKIT BATOK,110,66,44,0,0,0,0
1.38358998692837,103.744901135483,680346,346 CHOA CHU KANG LOOP,346,CHOA CHU KANG LOOP,14,1992,CHOA CHU KANG,72,0,46,26,0,0,0
1.31701655142406,103.770055178868,120346,346 CLEMENTI AVE 5,346,CLEMENTI AVE 5,12,1978,CLEMENTI,197,174,22,0,1,0,0
1.34537617288212,103.730579764474,600346,346 JURONG EAST ST 31,346,JURONG EAST ST 31,2,1984,JURONG EAST,3,3,0,0,0,0,0
1.34023656666002,103.720885227164,610346,346 KANG CHING RD,346,KANG CHING RD,11,1995,JURONG WEST,99,0,71,28,0,0,0
1.35123791586186,103.962570614009,520346,346 TAMPINES ST 33,346,TAMPINES ST 33,10,1994,TAMPINES,81,0,63,18,0,0,0
1.32598165523671,103.89967337593,400346,346 UBI AVE 1,346,UBI AVE 1,13,1985,GEYLANG,96,0,96,0,0,0,0
1.43259973157605,103.781222898825,730346,346 WOODLANDS ST 32,346,WOODLANDS ST 32,4,1985,WOODLANDS,32,0,0,0,32,0,0
1.42845935062473,103.843568800254,760346,346 YISHUN AVE 11,346,YISHUN AVE 11,12,1988,YISHUN,132,0,85,47,0,0,0
1.36733858334098,103.848576334625,560347,347 ANG MO KIO AVE 3,347,ANG MO KIO AVE 3,2,1977,ANG MO KIO,6,6,0,0,0,0,0
1.36227034200422,103.75119293891,650347,347 BT BATOK ST 34,347,BT BATOK ST 34,4,1986,BUKIT BATOK,27,18,9,0,0,0,0
1.31717947419106,103.770788849239,120347,347 CLEMENTI AVE 5,347,CLEMENTI AVE 5,12,1978,CLEMENTI,110,0,110,0,0,0,0
1.34050041044276,103.720200006739,610347,347 KANG CHING RD,347,KANG CHING RD,11,1995,JURONG WEST,93,0,63,30,0,0,0
1.35188042673512,103.96311373702,520347,347 TAMPINES ST 33,347,TAMPINES ST 33,10,1994,TAMPINES,77,0,59,18,0,0,0
1.32566116950868,103.899733223176,400347,347 UBI AVE 1,347,UBI AVE 1,13,1985,GEYLANG,96,0,96,0,0,0,0
1.43319140316565,103.781594917057,730347,347 WOODLANDS AVE 3,347,WOODLANDS AVE 3,12,1985,WOODLANDS,88,0,48,40,0,0,0
1.42793924371366,103.842676976311,761347,347A YISHUN AVE 11,347A,YISHUN AVE 11,16,2013,YISHUN,146,28,88,30,0,0,0
1.42749509336445,103.842377140401,762347,347B YISHUN AVE 11,347B,YISHUN AVE 11,16,2013,YISHUN,142,28,100,14,0,0,0
1.36619756975262,103.847899914468,560348,348 ANG MO KIO AVE 3,348,ANG MO KIO AVE 3,12,1977,ANG MO KIO,154,121,33,0,0,0,0
1.36213530305616,103.750617374428,650348,348 BT BATOK ST 34,348,BT BATOK ST 34,14,1986,BUKIT BATOK,118,0,74,44,0,0,0
1.31677716280701,103.770897098036,120348,348 CLEMENTI AVE 5,348,CLEMENTI AVE 5,12,1978,CLEMENTI,110,0,110,0,0,0,0
1.34456643414115,103.731069572217,600348,348 JURONG EAST AVE 1,348,JURONG EAST AVE 1,3,1984,JURONG EAST,8,8,0,0,0,0,0
1.3406099422348,103.719782260106,610348,348 KANG CHING RD,348,KANG CHING RD,11,1995,JURONG WEST,125,0,95,30,0,0,0
1.35252559927253,103.963366935432,520348,348 TAMPINES ST 33,348,TAMPINES ST 33,10,1994,TAMPINES,77,0,59,18,0,0,0
1.32615026018563,103.900527500118,400348,348 UBI AVE 1,348,UBI AVE 1,12,1985,GEYLANG,114,0,114,0,0,0,0
1.43293946017439,103.781881394457,730348,348 WOODLANDS AVE 3,348,WOODLANDS AVE 3,13,1985,WOODLANDS,96,0,54,42,0,0,0
1.42735308102406,103.84121918037,761348,348A YISHUN AVE 11,348A,YISHUN AVE 11,16,2013,YISHUN,140,28,98,14,0,0,0
1.42727813190218,103.841979979174,762348,348B YISHUN AVE 11,348B,YISHUN AVE 11,16,2013,YISHUN,112,28,56,28,0,0,0
1.42714143019714,103.84223128885,763348,348C YISHUN AVE 11,348C,YISHUN AVE 11,16,2013,YISHUN,112,28,70,14,0,0,0
1.42692662097559,103.842896956705,764348,348D YISHUN AVE 11,348D,YISHUN AVE 11,16,2013,YISHUN,154,28,98,28,0,0,0
1.36209582624362,103.749579951698,650349,349 BT BATOK ST 34,349,BT BATOK ST 34,12,1985,BUKIT BATOK,88,0,88,0,0,0,0
1.31595863810442,103.771054408276,120349,349 CLEMENTI AVE 2,349,CLEMENTI AVE 2,10,1977,CLEMENTI,90,0,90,0,0,0,0
1.33953419646662,103.719166865639,610349,349 CORPORATION DR,349,CORPORATION DR,11,1997,JURONG WEST,77,0,38,39,0,0,0
1.34446375047917,103.731445785743,600349,349 JURONG EAST AVE 1,349,JURONG EAST AVE 1,3,1984,JURONG EAST,14,14,0,0,0,0,0
1.35341689800131,103.963011755353,520349,349 TAMPINES ST 33,349,TAMPINES ST 33,10,1994,TAMPINES,81,0,27,54,0,0,0
1.32582834326478,103.900581103781,400349,349 UBI AVE 1,349,UBI AVE 1,12,1985,GEYLANG,114,0,114,0,0,0,0
1.43352424523671,103.782516336037,730349,349 WOODLANDS AVE 3,349,WOODLANDS AVE 3,13,1985,WOODLANDS,96,0,54,42,0,0,0
1.42613375072405,103.843391520362,760349,349 YISHUN AVE 11,349,YISHUN AVE 11,12,1988,YISHUN,132,0,85,47,0,0,0
1.32233220742919,103.939766219283,460035,35 BEDOK STH AVE 2,35,BEDOK STH AVE 2,16,1977,BEDOK,210,0,210,0,0,0,0
1.32481986008075,103.926258117679,461035,35 CHAI CHEE AVE,35,CHAI CHEE AVE,16,1974,BEDOK,150,0,150,0,0,0,0
1.32915899694507,103.886010316123,370035,35 CIRCUIT RD,35,CIRCUIT RD,16,1965,GEYLANG,140,112,28,0,0,0,0
1.32110753889088,103.901372601594,400035,35 EUNOS CRES,35,EUNOS CRES,19,2005,GEYLANG,104,35,52,17,0,0,0
1.28797300869683,103.808839267852,150035,35 JLN RUMAH TINGGI,35,JLN RUMAH TINGGI,22,1997,BUKIT MERAH,116,0,11,105,0,0,0
1.3267405056425,103.857576254516,320035,35 JLN BAHAGIA,35,JLN BAHAGIA,10,1963,KALLANG/WHAMPOA,120,120,0,0,0,0,0
1.28510176909525,103.831035177953,160035,35 LIM LIAK ST,35,LIM LIAK ST,4,1949,BUKIT MERAH,15,14,1,0,0,0,0
1.33432779682797,103.854490770408,310035,35 LOR 5 TOA PAYOH,35,LOR 5 TOA PAYOH,25,1995,TOA PAYOH,144,0,72,72,0,0,0
1.44498346336295,103.771720496252,730035,35 MARSILING DR,35,MARSILING DR,25,1976,WOODLANDS,96,0,0,96,0,0,0
1.2975569618296,103.80505878194,140035,35 MARGARET DR,35,MARGARET DR,26,2021,QUEENSTOWN,126,22,0,0,0,0,104
1.30337040429401,103.912521922537,440035,35 MARINE CRES,35,MARINE CRES,10,1974,MARINE PARADE,126,72,54,0,0,0,0
1.31955255991308,103.742644766325,600035,35 TEBAN GDNS RD,35,TEBAN GDNS RD,14,1976,JURONG EAST,108,104,0,4,0,0,0
1.27302201949382,103.82212324602,90035,35 TELOK BLANGAH RISE,35,TELOK BLANGAH RISE,4,1975,BUKIT MERAH,28,28,0,0,0,0,0
